name,latitude,longitude,threshold,event_date,geps_init_date,lead_time_days,event_flag,amd_tmp_min,percentile,bias_mode,bias_value,bias_samples,bias_target
Asyoro,43.471184,143.757191,3.0,2025-05-20,2025-05-08,12,1,2.70,0.0,lead_trim,4.150,90,p10
Asyoro,43.471184,143.757191,3.0,2025-05-21,2025-05-08,13,1,-0.70,0.0,lead_trim,3.934,90,p10
Asyoro,43.471184,143.757191,3.0,2025-05-22,2025-05-08,14,0,6.60,0.8,lead_trim,3.769,90,p10
Asyoro,43.471184,143.757191,3.0,2025-05-23,2025-05-08,15,0,3.30,0.2,lead_trim,3.880,90,p10
Asyoro,43.471184,143.757191,3.0,2025-05-24,2025-05-08,16,0,4.90,0.1,lead_trim,4.031,90,p10
Asyoro,43.471184,143.757191,3.0,2025-05-25,2025-05-08,17,0,6.70,10.5,lead_trim,-1.620,13,p10
Asyoro,43.471184,143.757191,3.0,2025-05-26,2025-05-08,18,1,1.80,4.3,lead_trim,-1.620,13,p10
Asyoro,43.471184,143.757191,3.0,2025-05-27,2025-05-08,19,1,1.20,0.8,lead_trim,-1.620,13,p10
Asyoro,43.471184,143.757191,3.0,2025-05-28,2025-05-08,20,1,2.30,2.8,lead_trim,-1.620,13,p10
Asyoro,43.471184,143.757191,3.0,2025-05-29,2025-05-08,21,0,4.80,6.8,lead_trim,-1.620,13,p10
Asyoro,43.471184,143.757191,3.0,2025-05-30,2025-05-08,22,0,6.90,16.8,lead_trim,-1.620,13,p10
Asyoro,43.471184,143.757191,3.0,2025-05-31,2025-05-08,23,0,3.80,9.3,lead_trim,-1.620,13,p10
Asyoro,43.471184,143.757191,3.0,2025-06-01,2025-05-08,24,1,2.30,9.3,lead_trim,-1.620,13,p10
Asyoro,43.471184,143.757191,3.0,2025-06-02,2025-05-08,25,0,4.30,17.3,lead_trim,-1.620,13,p10
Asyoro,43.471184,143.757191,3.0,2025-06-03,2025-05-08,26,0,7.50,12.6,lead_trim,-1.620,13,p10
Asyoro,43.471184,143.757191,3.0,2025-06-04,2025-05-08,27,0,8.20,8.3,lead_trim,-1.620,13,p10
Asyoro,43.471184,143.757191,3.0,2025-06-05,2025-05-08,28,0,7.90,3.8,lead_trim,-1.620,13,p10
Asyoro,43.471184,143.757191,3.0,2025-06-06,2025-05-08,29,0,6.00,6.7,lead_trim,-1.620,13,p10
Asyoro,43.471184,143.757191,3.0,2025-06-07,2025-05-08,30,0,11.70,4.5,lead_trim,-1.620,13,p10
Kamishihoro,43.237438,143.308896,-1.0,2025-05-09,2025-05-08,1,0,2.40,0.0,lead_trim,2.241,90,p10
Kamishihoro,43.237438,143.308896,-1.0,2025-05-10,2025-05-08,2,0,4.90,0.0,lead_trim,2.467,90,p10
Kamishihoro,43.237438,143.308896,-1.0,2025-05-11,2025-05-08,3,0,2.90,0.0,lead_trim,2.755,90,p10
Kamishihoro,43.237438,143.308896,-1.0,2025-05-12,2025-05-08,4,0,0.90,0.0,lead_trim,2.865,90,p10
Kamishihoro,43.237438,143.308896,-1.0,2025-05-13,2025-05-08,5,0,5.10,0.0,lead_trim,3.098,90,p10
Kamishihoro,43.237438,143.308896,-1.0,2025-05-14,2025-05-08,6,0,7.00,0.0,lead_trim,3.589,90,p10
Kamishihoro,43.237438,143.308896,-1.0,2025-05-15,2025-05-08,7,0,6.50,0.0,lead_trim,3.701,90,p10
Kamishihoro,43.237438,143.308896,-1.0,2025-05-16,2025-05-08,8,0,8.50,0.0,lead_trim,3.763,90,p10
Kamishihoro,43.237438,143.308896,-1.0,2025-05-17,2025-05-08,9,0,10.60,0.0,lead_trim,4.091,90,p10
Kamishihoro,43.237438,143.308896,-1.0,2025-05-18,2025-05-08,10,0,10.30,0.0,lead_trim,4.186,90,p10
Kamishihoro,43.237438,143.308896,-1.0,2025-05-19,2025-05-08,11,0,4.50,0.0,lead_trim,4.143,90,p10
Kamishihoro,43.237438,143.308896,-1.0,2025-05-20,2025-05-08,12,0,6.40,0.0,lead_trim,4.065,90,p10
Kamishihoro,43.237438,143.308896,-1.0,2025-05-21,2025-05-08,13,0,1.10,0.0,lead_trim,4.142,90,p10
Kamishihoro,43.237438,143.308896,-1.0,2025-05-22,2025-05-08,14,0,7.40,0.0,lead_trim,3.927,90,p10
Kamishihoro,43.237438,143.308896,-1.0,2025-05-23,2025-05-08,15,0,6.50,0.0,lead_trim,4.059,90,p10
Kamishihoro,43.237438,143.308896,-1.0,2025-05-24,2025-05-08,16,0,4.70,0.0,lead_trim,4.208,90,p10
Kamishihoro,43.237438,143.308896,-1.0,2025-05-25,2025-05-08,17,0,6.50,0.0,lead_trim,-0.030,13,p10
Kamishihoro,43.237438,143.308896,-1.0,2025-05-26,2025-05-08,18,0,5.30,0.0,lead_trim,-0.030,13,p10
Kamishihoro,43.237438,143.308896,-1.0,2025-05-27,2025-05-08,19,0,2.40,0.0,lead_trim,-0.030,13,p10
Kamishihoro,43.237438,143.308896,-1.0,2025-05-28,2025-05-08,20,0,2.80,0.0,lead_trim,-0.030,13,p10
Kamishihoro,43.237438,143.308896,-1.0,2025-05-29,2025-05-08,21,0,4.60,0.0,lead_trim,-0.030,13,p10
Kamishihoro,43.237438,143.308896,-1.0,2025-05-30,2025-05-08,22,0,10.20,0.0,lead_trim,-0.030,13,p10
Kamishihoro,43.237438,143.308896,-1.0,2025-05-31,2025-05-08,23,0,5.90,0.0,lead_trim,-0.030,13,p10
Kamishihoro,43.237438,143.308896,-1.0,2025-06-01,2025-05-08,24,0,4.50,0.0,lead_trim,-0.030,13,p10
Kamishihoro,43.237438,143.308896,-1.0,2025-06-02,2025-05-08,25,0,1.50,0.0,lead_trim,-0.030,13,p10
Kamishihoro,43.237438,143.308896,-1.0,2025-06-03,2025-05-08,26,0,8.50,0.0,lead_trim,-0.030,13,p10
Kamishihoro,43.237438,143.308896,-1.0,2025-06-04,2025-05-08,27,0,6.90,0.0,lead_trim,-0.030,13,p10
Kamishihoro,43.237438,143.308896,-1.0,2025-06-05,2025-05-08,28,0,10.90,0.0,lead_trim,-0.030,13,p10
Kamishihoro,43.237438,143.308896,-1.0,2025-06-06,2025-05-08,29,0,10.30,0.0,lead_trim,-0.030,13,p10
Kamishihoro,43.237438,143.308896,-1.0,2025-06-07,2025-05-08,30,0,9.00,0.0,lead_trim,-0.030,13,p10
Kamishihoro,43.237438,143.308896,3.0,2025-05-09,2025-05-08,1,1,2.40,0.0,lead_trim,2.241,90,p10
Kamishihoro,43.237438,143.308896,3.0,2025-05-10,2025-05-08,2,0,4.90,0.0,lead_trim,2.467,90,p10
Kamishihoro,43.237438,143.308896,3.0,2025-05-11,2025-05-08,3,1,2.90,0.0,lead_trim,2.755,90,p10
Kamishihoro,43.237438,143.308896,3.0,2025-05-12,2025-05-08,4,1,0.90,0.0,lead_trim,2.865,90,p10
Kamishihoro,43.237438,143.308896,3.0,2025-05-13,2025-05-08,5,0,5.10,0.0,lead_trim,3.098,90,p10
Kamishihoro,43.237438,143.308896,3.0,2025-05-14,2025-05-08,6,0,7.00,0.0,lead_trim,3.589,90,p10
Kamishihoro,43.237438,143.308896,3.0,2025-05-15,2025-05-08,7,0,6.50,0.0,lead_trim,3.701,90,p10
Kamishihoro,43.237438,143.308896,3.0,2025-05-16,2025-05-08,8,0,8.50,0.0,lead_trim,3.763,90,p10
Kamishihoro,43.237438,143.308896,3.0,2025-05-17,2025-05-08,9,0,10.60,0.0,lead_trim,4.091,90,p10
Kamishihoro,43.237438,143.308896,3.0,2025-05-18,2025-05-08,10,0,10.30,0.0,lead_trim,4.186,90,p10
Kamishihoro,43.237438,143.308896,3.0,2025-05-19,2025-05-08,11,0,4.50,0.1,lead_trim,4.143,90,p10
Kamishihoro,43.237438,143.308896,3.0,2025-05-20,2025-05-08,12,0,6.40,0.0,lead_trim,4.065,90,p10
Kamishihoro,43.237438,143.308896,3.0,2025-05-21,2025-05-08,13,1,1.10,0.0,lead_trim,4.142,90,p10
Kamishihoro,43.237438,143.308896,3.0,2025-05-22,2025-05-08,14,0,7.40,0.2,lead_trim,3.927,90,p10
Kamishihoro,43.237438,143.308896,3.0,2025-05-23,2025-05-08,15,0,6.50,0.0,lead_trim,4.059,90,p10
Kamishihoro,43.237438,143.308896,3.0,2025-05-24,2025-05-08,16,0,4.70,0.0,lead_trim,4.208,90,p10
Kamishihoro,43.237438,143.308896,3.0,2025-05-25,2025-05-08,17,0,6.50,0.8,lead_trim,-0.030,13,p10
Kamishihoro,43.237438,143.308896,3.0,2025-05-26,2025-05-08,18,0,5.30,0.8,lead_trim,-0.030,13,p10
Kamishihoro,43.237438,143.308896,3.0,2025-05-27,2025-05-08,19,1,2.40,0.1,lead_trim,-0.030,13,p10
Kamishihoro,43.237438,143.308896,3.0,2025-05-28,2025-05-08,20,1,2.80,0.6,lead_trim,-0.030,13,p10
Kamishihoro,43.237438,143.308896,3.0,2025-05-29,2025-05-08,21,0,4.60,1.5,lead_trim,-0.030,13,p10
Kamishihoro,43.237438,143.308896,3.0,2025-05-30,2025-05-08,22,0,10.20,3.1,lead_trim,-0.030,13,p10
Kamishihoro,43.237438,143.308896,3.0,2025-05-31,2025-05-08,23,0,5.90,1.9,lead_trim,-0.030,13,p10
Kamishihoro,43.237438,143.308896,3.0,2025-06-01,2025-05-08,24,0,4.50,2.6,lead_trim,-0.030,13,p10
Kamishihoro,43.237438,143.308896,3.0,2025-06-02,2025-05-08,25,1,1.50,0.8,lead_trim,-0.030,13,p10
Kamishihoro,43.237438,143.308896,3.0,2025-06-03,2025-05-08,26,0,8.50,2.5,lead_trim,-0.030,13,p10
Kamishihoro,43.237438,143.308896,3.0,2025-06-04,2025-05-08,27,0,6.90,1.5,lead_trim,-0.030,13,p10
Kamishihoro,43.237438,143.308896,3.0,2025-06-05,2025-05-08,28,0,10.90,0.5,lead_trim,-0.030,13,p10
Kamishihoro,43.237438,143.308896,3.0,2025-06-06,2025-05-08,29,0,10.30,0.8,lead_trim,-0.030,13,p10
Kamishihoro,43.237438,143.308896,3.0,2025-06-07,2025-05-08,30,0,9.00,0.4,lead_trim,-0.030,13,p10
Ikeda,42.990216,143.443579,-1.0,2025-05-09,2025-05-08,1,0,3.40,0.0,lead_trim,2.790,90,p10
Ikeda,42.990216,143.443579,-1.0,2025-05-10,2025-05-08,2,0,6.30,0.0,lead_trim,3.085,90,p10
Ikeda,42.990216,143.443579,-1.0,2025-05-11,2025-05-08,3,0,5.40,0.0,lead_trim,3.471,90,p10
Ikeda,42.990216,143.443579,-1.0,2025-05-12,2025-05-08,4,0,3.50,0.0,lead_trim,3.451,90,p10
Ikeda,42.990216,143.443579,-1.0,2025-05-13,2025-05-08,5,0,7.30,0.0,lead_trim,3.752,90,p10
Ikeda,42.990216,143.443579,-1.0,2025-05-14,2025-05-08,6,0,7.00,0.0,lead_trim,4.032,90,p10
Ikeda,42.990216,143.443579,-1.0,2025-05-15,2025-05-08,7,0,7.00,0.0,lead_trim,4.425,90,p10
Ikeda,42.990216,143.443579,-1.0,2025-05-16,2025-05-08,8,0,9.90,0.0,lead_trim,4.531,90,p10
Ikeda,42.990216,143.443579,-1.0,2025-05-17,2025-05-08,9,0,9.80,0.0,lead_trim,4.861,90,p10
Ikeda,42.990216,143.443579,-1.0,2025-05-18,2025-05-08,10,0,11.60,0.0,lead_trim,4.836,90,p10
Ikeda,42.990216,143.443579,-1.0,2025-05-19,2025-05-08,11,0,10.00,0.0,lead_trim,4.856,90,p10
Ikeda,42.990216,143.443579,-1.0,2025-05-20,2025-05-08,12,0,7.90,0.0,lead_trim,4.939,90,p10
Ikeda,42.990216,143.443579,-1.0,2025-05-21,2025-05-08,13,0,2.80,0.0,lead_trim,5.030,90,p10
Ikeda,42.990216,143.443579,-1.0,2025-05-22,2025-05-08,14,0,9.00,0.0,lead_trim,4.762,90,p10
Ikeda,42.990216,143.443579,-1.0,2025-05-23,2025-05-08,15,0,8.30,0.0,lead_trim,4.851,90,p10
Ikeda,42.990216,143.443579,-1.0,2025-05-24,2025-05-08,16,0,8.60,0.0,lead_trim,5.024,90,p10
Ikeda,42.990216,143.443579,-1.0,2025-05-25,2025-05-08,17,0,8.50,0.0,lead_trim,2.260,13,p10
Ikeda,42.990216,143.443579,-1.0,2025-05-26,2025-05-08,18,0,4.40,0.0,lead_trim,2.260,13,p10
Ikeda,42.990216,143.443579,-1.0,2025-05-27,2025-05-08,19,0,2.50,0.0,lead_trim,2.260,13,p10
Ikeda,42.990216,143.443579,-1.0,2025-05-28,2025-05-08,20,0,4.80,0.0,lead_trim,2.260,13,p10
Ikeda,42.990216,143.443579,-1.0,2025-05-29,2025-05-08,21,0,8.60,0.0,lead_trim,2.260,13,p10
Ikeda,42.990216,143.443579,-1.0,2025-05-30,2025-05-08,22,0,8.50,0.0,lead_trim,2.260,13,p10
Ikeda,42.990216,143.443579,-1.0,2025-05-31,2025-05-08,23,0,6.50,0.0,lead_trim,2.260,13,p10
Ikeda,42.990216,143.443579,-1.0,2025-06-01,2025-05-08,24,0,4.60,0.0,lead_trim,2.260,13,p10
Ikeda,42.990216,143.443579,-1.0,2025-06-02,2025-05-08,25,0,3.70,0.0,lead_trim,2.260,13,p10
Ikeda,42.990216,143.443579,-1.0,2025-06-03,2025-05-08,26,0,9.90,0.0,lead_trim,2.260,13,p10
Ikeda,42.990216,143.443579,-1.0,2025-06-04,2025-05-08,27,0,8.60,0.0,lead_trim,2.260,13,p10
Ikeda,42.990216,143.443579,-1.0,2025-06-05,2025-05-08,28,0,8.70,0.0,lead_trim,2.260,13,p10
Ikeda,42.990216,143.443579,-1.0,2025-06-06,2025-05-08,29,0,7.30,0.0,lead_trim,2.260,13,p10
Ikeda,42.990216,143.443579,-1.0,2025-06-07,2025-05-08,30,0,11.10,0.0,lead_trim,2.260,13,p10
Ikeda,42.990216,143.443579,3.0,2025-05-09,2025-05-08,1,0,3.40,0.0,lead_trim,2.790,90,p10
Ikeda,42.990216,143.443579,3.0,2025-05-10,2025-05-08,2,0,6.30,0.0,lead_trim,3.085,90,p10
Ikeda,42.990216,143.443579,3.0,2025-05-11,2025-05-08,3,0,5.40,0.0,lead_trim,3.471,90,p10
Ikeda,42.990216,143.443579,3.0,2025-05-12,2025-05-08,4,0,3.50,0.0,lead_trim,3.451,90,p10
Ikeda,42.990216,143.443579,3.0,2025-05-13,2025-05-08,5,0,7.30,0.0,lead_trim,3.752,90,p10
Ikeda,42.990216,143.443579,3.0,2025-05-14,2025-05-08,6,0,7.00,0.0,lead_trim,4.032,90,p10
Ikeda,42.990216,143.443579,3.0,2025-05-15,2025-05-08,7,0,7.00,0.0,lead_trim,4.425,90,p10
Ikeda,42.990216,143.443579,3.0,2025-05-16,2025-05-08,8,0,9.90,0.0,lead_trim,4.531,90,p10
Ikeda,42.990216,143.443579,3.0,2025-05-17,2025-05-08,9,0,9.80,0.0,lead_trim,4.861,90,p10
Ikeda,42.990216,143.443579,3.0,2025-05-18,2025-05-08,10,0,11.60,0.0,lead_trim,4.836,90,p10
Ikeda,42.990216,143.443579,3.0,2025-05-19,2025-05-08,11,0,10.00,0.0,lead_trim,4.856,90,p10
Ikeda,42.990216,143.443579,3.0,2025-05-20,2025-05-08,12,0,7.90,0.0,lead_trim,4.939,90,p10
Ikeda,42.990216,143.443579,3.0,2025-05-21,2025-05-08,13,1,2.80,0.0,lead_trim,5.030,90,p10
Ikeda,42.990216,143.443579,3.0,2025-05-22,2025-05-08,14,0,9.00,0.0,lead_trim,4.762,90,p10
Ikeda,42.990216,143.443579,3.0,2025-05-23,2025-05-08,15,0,8.30,0.0,lead_trim,4.851,90,p10
Ikeda,42.990216,143.443579,3.0,2025-05-24,2025-05-08,16,0,8.60,0.0,lead_trim,5.024,90,p10
Ikeda,42.990216,143.443579,3.0,2025-05-25,2025-05-08,17,0,8.50,0.0,lead_trim,2.260,13,p10
Ikeda,42.990216,143.443579,3.0,2025-05-26,2025-05-08,18,0,4.40,0.0,lead_trim,2.260,13,p10
Ikeda,42.990216,143.443579,3.0,2025-05-27,2025-05-08,19,1,2.50,0.0,lead_trim,2.260,13,p10
Ikeda,42.990216,143.443579,3.0,2025-05-28,2025-05-08,20,0,4.80,0.0,lead_trim,2.260,13,p10
Ikeda,42.990216,143.443579,3.0,2025-05-29,2025-05-08,21,0,8.60,0.0,lead_trim,2.260,13,p10
Ikeda,42.990216,143.443579,3.0,2025-05-30,2025-05-08,22,0,8.50,0.3,lead_trim,2.260,13,p10
Ikeda,42.990216,143.443579,3.0,2025-05-31,2025-05-08,23,0,6.50,0.1,lead_trim,2.260,13,p10
Ikeda,42.990216,143.443579,3.0,2025-06-01,2025-05-08,24,0,4.60,0.2,lead_trim,2.260,13,p10
Ikeda,42.990216,143.443579,3.0,2025-06-02,2025-05-08,25,0,3.70,0.3,lead_trim,2.260,13,p10
Ikeda,42.990216,143.443579,3.0,2025-06-03,2025-05-08,26,0,9.90,0.2,lead_trim,2.260,13,p10
Ikeda,42.990216,143.443579,3.0,2025-06-04,2025-05-08,27,0,8.60,0.1,lead_trim,2.260,13,p10
Ikeda,42.990216,143.443579,3.0,2025-06-05,2025-05-08,28,0,8.70,0.0,lead_trim,2.260,13,p10
Ikeda,42.990216,143.443579,3.0,2025-06-06,2025-05-08,29,0,7.30,0.0,lead_trim,2.260,13,p10
Ikeda,42.990216,143.443579,3.0,2025-06-07,2025-05-08,30,0,11.10,0.0,lead_trim,2.260,13,p10
Sarabetsu,42.656893,143.199584,-1.0,2025-05-09,2025-05-08,1,0,4.00,0.0,lead_trim,1.559,90,p10
Sarabetsu,42.656893,143.199584,-1.0,2025-05-10,2025-05-08,2,0,5.90,0.0,lead_trim,1.785,90,p10
Sarabetsu,42.656893,143.199584,-1.0,2025-05-11,2025-05-08,3,0,6.60,0.0,lead_trim,2.054,90,p10
Sarabetsu,42.656893,143.199584,-1.0,2025-05-12,2025-05-08,4,0,4.60,0.0,lead_trim,2.060,90,p10
Sarabetsu,42.656893,143.199584,-1.0,2025-05-13,2025-05-08,5,0,6.50,0.0,lead_trim,2.139,90,p10
Sarabetsu,42.656893,143.199584,-1.0,2025-05-14,2025-05-08,6,0,7.00,0.0,lead_trim,2.569,90,p10
Sarabetsu,42.656893,143.199584,-1.0,2025-05-15,2025-05-08,7,0,6.60,0.0,lead_trim,2.825,90,p10
Sarabetsu,42.656893,143.199584,-1.0,2025-05-16,2025-05-08,8,0,7.40,0.0,lead_trim,3.015,90,p10
Sarabetsu,42.656893,143.199584,-1.0,2025-05-17,2025-05-08,9,0,11.40,0.0,lead_trim,3.427,90,p10
Sarabetsu,42.656893,143.199584,-1.0,2025-05-18,2025-05-08,10,0,10.60,0.0,lead_trim,3.522,90,p10
Sarabetsu,42.656893,143.199584,-1.0,2025-05-19,2025-05-08,11,0,7.00,0.0,lead_trim,3.523,90,p10
Sarabetsu,42.656893,143.199584,-1.0,2025-05-20,2025-05-08,12,0,6.80,0.0,lead_trim,3.547,90,p10
Sarabetsu,42.656893,143.199584,-1.0,2025-05-21,2025-05-08,13,0,3.70,0.0,lead_trim,3.608,90,p10
Sarabetsu,42.656893,143.199584,-1.0,2025-05-22,2025-05-08,14,0,6.90,0.0,lead_trim,3.440,90,p10
Sarabetsu,42.656893,143.199584,-1.0,2025-05-23,2025-05-08,15,0,7.10,0.0,lead_trim,3.493,90,p10
Sarabetsu,42.656893,143.199584,-1.0,2025-05-24,2025-05-08,16,0,7.30,0.0,lead_trim,3.586,90,p10
Sarabetsu,42.656893,143.199584,-1.0,2025-05-25,2025-05-08,17,0,7.20,0.0,lead_trim,1.477,13,p10
Sarabetsu,42.656893,143.199584,-1.0,2025-05-26,2025-05-08,18,0,6.00,0.0,lead_trim,1.477,13,p10
Sarabetsu,42.656893,143.199584,-1.0,2025-05-27,2025-05-08,19,0,3.80,0.0,lead_trim,1.477,13,p10
Sarabetsu,42.656893,143.199584,-1.0,2025-05-28,2025-05-08,20,0,7.00,0.0,lead_trim,1.477,13,p10
Sarabetsu,42.656893,143.199584,-1.0,2025-05-29,2025-05-08,21,0,6.50,0.0,lead_trim,1.477,13,p10
Sarabetsu,42.656893,143.199584,-1.0,2025-05-30,2025-05-08,22,0,11.00,0.0,lead_trim,1.477,13,p10
Sarabetsu,42.656893,143.199584,-1.0,2025-05-31,2025-05-08,23,0,6.80,0.0,lead_trim,1.477,13,p10
Sarabetsu,42.656893,143.199584,-1.0,2025-06-01,2025-05-08,24,0,4.40,0.0,lead_trim,1.477,13,p10
Sarabetsu,42.656893,143.199584,-1.0,2025-06-02,2025-05-08,25,0,4.00,0.0,lead_trim,1.477,13,p10
Sarabetsu,42.656893,143.199584,-1.0,2025-06-03,2025-05-08,26,0,8.30,0.0,lead_trim,1.477,13,p10
Sarabetsu,42.656893,143.199584,-1.0,2025-06-04,2025-05-08,27,0,7.50,0.0,lead_trim,1.477,13,p10
Sarabetsu,42.656893,143.199584,-1.0,2025-06-05,2025-05-08,28,0,9.50,0.0,lead_trim,1.477,13,p10
Sarabetsu,42.656893,143.199584,-1.0,2025-06-06,2025-05-08,29,0,7.00,0.0,lead_trim,1.477,13,p10
Sarabetsu,42.656893,143.199584,-1.0,2025-06-07,2025-05-08,30,0,11.80,0.0,lead_trim,1.477,13,p10
Sarabetsu,42.656893,143.199584,3.0,2025-05-09,2025-05-08,1,0,4.00,0.0,lead_trim,1.559,90,p10
Sarabetsu,42.656893,143.199584,3.0,2025-05-10,2025-05-08,2,0,5.90,0.0,lead_trim,1.785,90,p10
Sarabetsu,42.656893,143.199584,3.0,2025-05-11,2025-05-08,3,0,6.60,0.0,lead_trim,2.054,90,p10
Sarabetsu,42.656893,143.199584,3.0,2025-05-12,2025-05-08,4,0,4.60,0.0,lead_trim,2.060,90,p10
Sarabetsu,42.656893,143.199584,3.0,2025-05-13,2025-05-08,5,0,6.50,0.0,lead_trim,2.139,90,p10
Sarabetsu,42.656893,143.199584,3.0,2025-05-14,2025-05-08,6,0,7.00,0.0,lead_trim,2.569,90,p10
Sarabetsu,42.656893,143.199584,3.0,2025-05-15,2025-05-08,7,0,6.60,0.0,lead_trim,2.825,90,p10
Sarabetsu,42.656893,143.199584,3.0,2025-05-16,2025-05-08,8,0,7.40,0.0,lead_trim,3.015,90,p10
Sarabetsu,42.656893,143.199584,3.0,2025-05-17,2025-05-08,9,0,11.40,0.0,lead_trim,3.427,90,p10
Sarabetsu,42.656893,143.199584,3.0,2025-05-18,2025-05-08,10,0,10.60,0.0,lead_trim,3.522,90,p10
Sarabetsu,42.656893,143.199584,3.0,2025-05-19,2025-05-08,11,0,7.00,0.0,lead_trim,3.523,90,p10
Sarabetsu,42.656893,143.199584,3.0,2025-05-20,2025-05-08,12,0,6.80,0.0,lead_trim,3.547,90,p10
Sarabetsu,42.656893,143.199584,3.0,2025-05-21,2025-05-08,13,0,3.70,0.0,lead_trim,3.608,90,p10
Sarabetsu,42.656893,143.199584,3.0,2025-05-22,2025-05-08,14,0,6.90,0.1,lead_trim,3.440,90,p10
Sarabetsu,42.656893,143.199584,3.0,2025-05-23,2025-05-08,15,0,7.10,0.0,lead_trim,3.493,90,p10
Sarabetsu,42.656893,143.199584,3.0,2025-05-24,2025-05-08,16,0,7.30,0.0,lead_trim,3.586,90,p10
Sarabetsu,42.656893,143.199584,3.0,2025-05-25,2025-05-08,17,0,7.20,0.0,lead_trim,1.477,13,p10
Sarabetsu,42.656893,143.199584,3.0,2025-05-26,2025-05-08,18,0,6.00,0.0,lead_trim,1.477,13,p10
Sarabetsu,42.656893,143.199584,3.0,2025-05-27,2025-05-08,19,0,3.80,0.0,lead_trim,1.477,13,p10
Sarabetsu,42.656893,143.199584,3.0,2025-05-28,2025-05-08,20,0,7.00,0.0,lead_trim,1.477,13,p10
Sarabetsu,42.656893,143.199584,3.0,2025-05-29,2025-05-08,21,0,6.50,0.1,lead_trim,1.477,13,p10
Sarabetsu,42.656893,143.199584,3.0,2025-05-30,2025-05-08,22,0,11.00,0.1,lead_trim,1.477,13,p10
Sarabetsu,42.656893,143.199584,3.0,2025-05-31,2025-05-08,23,0,6.80,0.0,lead_trim,1.477,13,p10
Sarabetsu,42.656893,143.199584,3.0,2025-06-01,2025-05-08,24,0,4.40,0.2,lead_trim,1.477,13,p10
Sarabetsu,42.656893,143.199584,3.0,2025-06-02,2025-05-08,25,0,4.00,0.1,lead_trim,1.477,13,p10
Sarabetsu,42.656893,143.199584,3.0,2025-06-03,2025-05-08,26,0,8.30,0.2,lead_trim,1.477,13,p10
Sarabetsu,42.656893,143.199584,3.0,2025-06-04,2025-05-08,27,0,7.50,0.1,lead_trim,1.477,13,p10
Sarabetsu,42.656893,143.199584,3.0,2025-06-05,2025-05-08,28,0,9.50,0.0,lead_trim,1.477,13,p10
Sarabetsu,42.656893,143.199584,3.0,2025-06-06,2025-05-08,29,0,7.00,0.0,lead_trim,1.477,13,p10
Sarabetsu,42.656893,143.199584,3.0,2025-06-07,2025-05-08,30,0,11.80,0.0,lead_trim,1.477,13,p10
Memuro,42.656893,143.199584,-1.0,2025-05-09,2025-05-08,1,0,4.00,0.0,lead_trim,1.559,90,p10
Memuro,42.656893,143.199584,-1.0,2025-05-10,2025-05-08,2,0,5.90,0.0,lead_trim,1.785,90,p10
Memuro,42.656893,143.199584,-1.0,2025-05-11,2025-05-08,3,0,6.60,0.0,lead_trim,2.054,90,p10
Memuro,42.656893,143.199584,-1.0,2025-05-12,2025-05-08,4,0,4.60,0.0,lead_trim,2.060,90,p10
Memuro,42.656893,143.199584,-1.0,2025-05-13,2025-05-08,5,0,6.50,0.0,lead_trim,2.139,90,p10
Memuro,42.656893,143.199584,-1.0,2025-05-14,2025-05-08,6,0,7.00,0.0,lead_trim,2.569,90,p10
Memuro,42.656893,143.199584,-1.0,2025-05-15,2025-05-08,7,0,6.60,0.0,lead_trim,2.825,90,p10
Memuro,42.656893,143.199584,-1.0,2025-05-16,2025-05-08,8,0,7.40,0.0,lead_trim,3.015,90,p10
Memuro,42.656893,143.199584,-1.0,2025-05-17,2025-05-08,9,0,11.40,0.0,lead_trim,3.427,90,p10
Memuro,42.656893,143.199584,-1.0,2025-05-18,2025-05-08,10,0,10.60,0.0,lead_trim,3.522,90,p10
Memuro,42.656893,143.199584,-1.0,2025-05-19,2025-05-08,11,0,7.00,0.0,lead_trim,3.523,90,p10
Memuro,42.656893,143.199584,-1.0,2025-05-20,2025-05-08,12,0,6.80,0.0,lead_trim,3.547,90,p10
Memuro,42.656893,143.199584,-1.0,2025-05-21,2025-05-08,13,0,3.70,0.0,lead_trim,3.608,90,p10
Memuro,42.656893,143.199584,-1.0,2025-05-22,2025-05-08,14,0,6.90,0.0,lead_trim,3.440,90,p10
Memuro,42.656893,143.199584,-1.0,2025-05-23,2025-05-08,15,0,7.10,0.0,lead_trim,3.493,90,p10
Memuro,42.656893,143.199584,-1.0,2025-05-24,2025-05-08,16,0,7.30,0.0,lead_trim,3.586,90,p10
Memuro,42.656893,143.199584,-1.0,2025-05-25,2025-05-08,17,0,7.20,0.0,lead_trim,1.477,13,p10
Memuro,42.656893,143.199584,-1.0,2025-05-26,2025-05-08,18,0,6.00,0.0,lead_trim,1.477,13,p10
Memuro,42.656893,143.199584,-1.0,2025-05-27,2025-05-08,19,0,3.80,0.0,lead_trim,1.477,13,p10
Memuro,42.656893,143.199584,-1.0,2025-05-28,2025-05-08,20,0,7.00,0.0,lead_trim,1.477,13,p10
Memuro,42.656893,143.199584,-1.0,2025-05-29,2025-05-08,21,0,6.50,0.0,lead_trim,1.477,13,p10
Memuro,42.656893,143.199584,-1.0,2025-05-30,2025-05-08,22,0,11.00,0.0,lead_trim,1.477,13,p10
Memuro,42.656893,143.199584,-1.0,2025-05-31,2025-05-08,23,0,6.80,0.0,lead_trim,1.477,13,p10
